"","pA-0%","pA-25%","pA-50%","pA-75%","pA-100%","pB-0%","pB-25%","pB-50%","pB-75%","pB-100%","pN-0%","pN-25%","pN-50%","pN-75%","pN-100%","CurrentLabel","NextLabel"
"4226",0.408163265306122,0.45588019380414,0.503597122302158,0.557354116706635,0.611111111111111,0.287769784172662,0.324440447641887,0.361111111111111,0.415249433106576,0.469387755102041,0.0277777777777778,0.0751133786848072,0.122448979591837,0.165541036558508,0.20863309352518,2,2
"4227",0.408163265306122,0.48469387755102,0.55,0.586764705882353,0.868421052631579,0,0.152631578947368,0.338235294117647,0.368092691622103,0.469387755102041,0.0263157894736842,0.0931372549019608,0.142857142857143,0.216836734693878,0.5,0,2
"4228",0.408163265306122,0.48469387755102,0.55,0.586764705882353,0.868421052631579,0,0.152631578947368,0.338235294117647,0.368092691622103,0.469387755102041,0.0263157894736842,0.0931372549019608,0.142857142857143,0.216836734693878,0.5,2,0
"4229",0.408450704225352,0.431498079385403,0.454545454545455,0.459415584415584,0.464285714285714,0.363636363636364,0.413961038961039,0.464285714285714,0.485663983903421,0.507042253521127,0.0714285714285714,0.0779678068410463,0.0845070422535211,0.133162612035851,0.181818181818182,0,2
"4230",0.409090909090909,0.409090909090909,0.409090909090909,0.409090909090909,0.409090909090909,0.409090909090909,0.409090909090909,0.409090909090909,0.409090909090909,0.409090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,1,0
"4231",0.409090909090909,0.410427807486631,0.411764705882353,0.531969309462916,0.652173913043478,0.260869565217391,0.357707509881423,0.454545454545455,0.477272727272727,0.5,0.0869565217391304,0.0875959079283888,0.0882352941176471,0.112299465240642,0.136363636363636,2,2
"4232",0.409090909090909,0.437373737373737,0.465656565656566,0.493939393939394,0.522222222222222,0.420454545454545,0.423674242424242,0.426893939393939,0.430113636363636,0.433333333333333,0.0444444444444444,0.0759469696969697,0.107449494949495,0.13895202020202,0.170454545454545,2,0
"4233",0.409090909090909,0.49025974025974,0.571428571428571,0.603896103896104,0.636363636363636,0.0909090909090909,0.116883116883117,0.142857142857143,0.281655844155844,0.420454545454545,0.170454545454545,0.221590909090909,0.272727272727273,0.279220779220779,0.285714285714286,0,2
"4234",0.409090909090909,0.560876623376623,0.643194070080862,0.741239892183288,0.818181818181818,0.0476190476190476,0.147512864493997,0.303683737646002,0.410579004329004,0.454545454545455,0,0.0240800865800866,0.077472841623785,0.151425814751286,0.19047619047619,0,0
"4235",0.409836065573771,0.409836065573771,0.409836065573771,0.409836065573771,0.409836065573771,0.508196721311475,0.508196721311475,0.508196721311475,0.508196721311475,0.508196721311475,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.0819672131147541,2,2
"4236",0.410526315789474,0.491412213740458,0.597222222222222,0.669831223628692,0.909090909090909,0.0909090909090909,0.241190557646254,0.287037037037037,0.375318066157761,0.494736842105263,0,0.0846518987341772,0.092822966507177,0.119380831212892,0.203703703703704,0,0
"4237",0.410526315789474,0.491412213740458,0.597222222222222,0.669831223628692,0.909090909090909,0.0909090909090909,0.241190557646254,0.287037037037037,0.375318066157761,0.494736842105263,0,0.0846518987341772,0.092822966507177,0.119380831212892,0.203703703703704,1,0
"4238",0.411214953271028,0.439990162321692,0.468765371372356,0.49754058042302,0.526315789473684,0.263157894736842,0.300172159370389,0.337186424003935,0.374200688637482,0.411214953271028,0.177570093457944,0.185809149040826,0.194048204623709,0.202287260206591,0.210526315789474,2,2
"4239",0.411214953271028,0.473611111111111,0.6625,0.833333333333333,0.875,0.0833333333333333,0.15625,0.216666666666667,0.371322256836276,0.5,0,0.03125,0.0666666666666667,0.164762893734856,0.2,0,1
"4240",0.411214953271028,0.51116303219107,0.611111111111111,0.662698412698413,0.714285714285714,0.285714285714286,0.337301587301587,0.388888888888889,0.400051921079958,0.411214953271028,0,0,0,0.088785046728972,0.177570093457944,1,0
"4241",0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353,0.176470588235294,0.176470588235294,0.176470588235294,0.176470588235294,0.176470588235294,1,2
"4242",0.411764705882353,0.4765625,0.5,0.5234375,0.6,0.3,0.358774038461538,0.405048076923077,0.454503676470588,0.5,0,0.0971153846153846,0.108823529411765,0.123161764705882,0.125,2,1
"4243",0.411764705882353,0.5,0.588235294117647,0.642857142857143,0.692307692307692,0.166666666666667,0.230769230769231,0.25,0.411764705882353,0.545454545454545,0,0.0769230769230769,0.142857142857143,0.176470588235294,0.203703703703704,0,0
"4244",0.411764705882353,0.5,0.588235294117647,0.642857142857143,0.692307692307692,0.166666666666667,0.230769230769231,0.25,0.411764705882353,0.545454545454545,0,0.0769230769230769,0.142857142857143,0.176470588235294,0.203703703703704,1,0
"4245",0.411764705882353,0.524421949330678,0.594202898550725,0.80625,0.916666666666667,0.0833333333333333,0.16875,0.289855072463768,0.421230224582365,0.5,0,0,0.05,0.0984654731457801,0.115942028985507,0,1
"4246",0.411764705882353,0.534801136363636,0.633658008658009,0.756912442396313,0.909090909090909,0.0303030303030303,0.20241935483871,0.333333333333333,0.405555555555556,0.492307692307692,0,0,0.0422222222222222,0.0767399267399267,0.184210526315789,0,0
"4247",0.4125,0.422278225806452,0.432056451612903,0.441834677419355,0.451612903225806,0.408602150537634,0.425201612903226,0.441801075268817,0.458400537634409,0.475,0.1125,0.11932123655914,0.12614247311828,0.132963709677419,0.139784946236559,2,2
"4248",0.412698412698413,0.52827380952381,0.643849206349206,0.759424603174603,0.875,0.125,0.232638888888889,0.340277777777778,0.447916666666667,0.555555555555556,0,0.00793650793650794,0.0158730158730159,0.0238095238095238,0.0317460317460317,2,1
"4249",0.413793103448276,0.421182266009852,0.428571428571429,0.430952380952381,0.433333333333333,0.285714285714286,0.369868637110016,0.454022988505747,0.477011494252874,0.5,0.0666666666666667,0.0994252873563218,0.132183908045977,0.208949096880131,0.285714285714286,2,1
"4250",0.413793103448276,0.421182266009852,0.428571428571429,0.455026455026455,0.481481481481481,0.0740740740740741,0.264048531289911,0.454022988505747,0.512725779967159,0.571428571428571,0,0.0660919540229885,0.132183908045977,0.288314176245211,0.444444444444444,1,2
"4251",0.413793103448276,0.454545454545455,0.524271844660194,0.55952380952381,0.68,0.27,0.345238095238095,0.407766990291262,0.454022988505747,0.454545454545455,0.05,0.0679611650485437,0.0909090909090909,0.0952380952380952,0.132183908045977,2,0
"4252",0.413793103448276,0.456896551724138,0.5,0.55,0.6,0.266666666666667,0.35952380952381,0.452380952380952,0.45320197044335,0.454022988505747,0.0476190476190476,0.0899014778325123,0.132183908045977,0.132758620689655,0.133333333333333,2,2
"4253",0.413793103448276,0.458333333333333,0.545454545454545,0.688679245283019,0.80952380952381,0.19047619047619,0.273584905660377,0.318181818181818,0.375,0.482758620689655,0,0.0377358490566038,0.103448275862069,0.136363636363636,0.166666666666667,1,1
"4254",0.413793103448276,0.598290598290598,0.805555555555556,0.842948717948718,1,0,0.121794871794872,0.16025641025641,0.272435897435897,0.482758620689655,0,0,0.0517241379310345,0.109195402298851,0.153846153846154,0,0
"4255",0.414634146341463,0.481578947368421,0.548872180451128,0.630357142857143,0.688679245283019,0.25,0.265764647467726,0.33322102425876,0.423214285714286,0.536585365853659,0.0357142857142857,0.0404970087436723,0.074390243902439,0.1,0.210526315789474,2,2
"4256",0.414634146341463,0.532608695652174,0.630952380952381,0.806896551724138,1,0,0.18125,0.261363636363636,0.393478260869565,0.571428571428571,0,0,0.0476190476190476,0.090251572327044,0.222222222222222,0,0
"4257",0.415094339622642,0.457547169811321,0.5,0.510869565217391,0.521739130434783,0.358490566037736,0.374897456931911,0.391304347826087,0.445652173913043,0.5,0,0.0434782608695652,0.0869565217391304,0.156685808039377,0.226415094339623,0,0
"4258",0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.25,0.25,0.25,0.25,0.25,0,2
"4259",0.416666666666667,0.417151162790698,0.417635658914729,0.41812015503876,0.418604651162791,0.348837209302326,0.386627906976744,0.424418604651163,0.462209302325581,0.5,0.0833333333333333,0.120639534883721,0.157945736434109,0.195251937984496,0.232558139534884,2,1
"4260",0.416666666666667,0.43287037037037,0.449074074074074,0.465277777777778,0.481481481481481,0.0740740740740741,0.118055555555556,0.162037037037037,0.206018518518519,0.25,0.333333333333333,0.361111111111111,0.388888888888889,0.416666666666667,0.444444444444444,2,2
"4261",0.416666666666667,0.4375,0.458333333333333,0.479166666666667,0.5,0.125,0.21875,0.3125,0.40625,0.5,0.0833333333333333,0.15625,0.229166666666667,0.302083333333333,0.375,1,2
"4262",0.416666666666667,0.455012077294686,0.493357487922705,0.531702898550725,0.570048309178744,0.256038647342995,0.317028985507246,0.378019323671498,0.439009661835749,0.5,0.0833333333333333,0.105978260869565,0.128623188405797,0.151268115942029,0.173913043478261,0,2
"4263",0.416666666666667,0.458021390374332,0.546583850931677,0.659090909090909,0.75,0,0.263257575757576,0.321212121212121,0.398109243697479,0.583333333333333,0,0.0421195652173913,0.066017316017316,0.185294117647059,0.333333333333333,0,1
"4264",0.416666666666667,0.478603603603604,0.540540540540541,0.575825825825826,0.611111111111111,0.222222222222222,0.232732732732733,0.243243243243243,0.288288288288288,0.333333333333333,0.166666666666667,0.191441441441441,0.216216216216216,0.233108108108108,0.25,2,2
"4265",0.416666666666667,0.49234693877551,0.508064516129032,0.622826086956522,1,0,0.046875,0.217647058823529,0.342215988779804,0.416666666666667,0,0.107780612244898,0.147849462365591,0.270588235294118,0.5,2,2
"4266",0.416666666666667,0.577777777777778,0.606060606060606,0.73342175066313,1,0,0.213286713286713,0.275862068965517,0.422222222222222,0.583333333333333,0,0,0,0.0517241379310345,0.121212121212121,0,0
"4267",0.416666666666667,0.635416666666667,0.718253968253968,0.833333333333333,1,0,0.13125,0.25,0.321969696969697,0.551724137931034,0,0,0.0139866979655712,0.0613095238095238,0.222222222222222,0,0
"4268",0.418604651162791,0.438953488372093,0.459302325581395,0.479651162790698,0.5,0.348837209302326,0.386627906976744,0.424418604651163,0.462209302325581,0.5,0,0.0581395348837209,0.116279069767442,0.174418604651163,0.232558139534884,0,2
"4269",0.421052631578947,0.460526315789474,0.5,0.669354838709677,0.838709677419355,0,0.0645161290322581,0.129032258064516,0.3276740237691,0.526315789473684,0.032258064516129,0.0424448217317487,0.0526315789473684,0.276315789473684,0.5,2,2
"4270",0.421052631578947,0.5,0.545454545454545,0.700892857142857,0.875,0,0.145833333333333,0.330188679245283,0.443627450980392,0.526315789473684,0,0.0235849056603774,0.0833333333333333,0.107954545454545,0.5,2,2
"4271",0.422222222222222,0.588235294117647,1,1,1,0,0,0,0.294117647058824,0.555555555555556,0,0,0,0.0222222222222222,0.117647058823529,0,0
"4272",0.423076923076923,0.429632867132867,0.438131313131313,0.520833333333333,0.75,0.25,0.293269230769231,0.32051282051282,0.357954545454545,0.431818181818182,0,0.102272727272727,0.179292929292929,0.233974358974359,0.269230769230769,0,1
"4273",0.424242424242424,0.461323763955343,0.504083484573503,0.600862068965517,0.8,0,0.197368421052632,0.338475499092559,0.454284221525601,0.575757575757576,0,0.0387931034482759,0.125862068965517,0.215789473684211,0.263157894736842,0,0
"4274",0.426900584795322,0.427736006683375,0.428571428571429,0.45974025974026,0.490909090909091,0.285714285714286,0.297402597402597,0.309090909090909,0.321212121212121,0.333333333333333,0.2,0.219883040935673,0.239766081871345,0.262740183792815,0.285714285714286,2,0
