"","CSA","CSB","CSN","RDA1","RDA2","RDA3","RDA4","RDA5","RDA_sum","RDB1","RDB2","RDB3","RDB4","RDB5","RDB_sum","RDN1","RDN2","RDN3","RDN4","RDN5","RDN_sum","RA1","RA2","RA3","RA4","RA5","RA_sum","RB1","RB2","RB3","RB4","RB5","RB_sum","RN1","RN2","RN3","RN4","RN5","RN_sum","CurrentLabel","NextLabel"
"1148",1,1,2,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0
"1149",1,1,2,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0
"1150",1,1,2,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,2
"1151",1,1,2,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0.5,2,2,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0,0.5,2,2,0,2
"1152",1,1,2,0,0,0,0,3,3,0,0,0,1,2,3,0,0,0,1,2,3,0,0,0,0,12,12,0,0,0,1,13,14,0,0,0,1,4,5,0,0
"1153",1,1,2,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0.25,1,1,2,0
"1154",1,1,2,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,1
"1155",1,1,2,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0,0.25,1,1,1,1
"1156",1,1,2,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0.5,1,1,2,0,0,0.5,2,5,6,0,0,0,0.25,1,1,0,0,0.5,1.5,3,4,0,0
"1157",1,1,2,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,2,4,6,0,0,0,0,0,0,0,0
"1158",1,1,2,0,0,0,1,11,13,0,0,0,0,6,6,0,0,0,0.5,8,9,0,0,0,1,11,13,0,0,0,0.5,8,9,0,0,0,0.5,11,12,1,2
"1159",1,1,2,0,0,0,3,3,6,0,0,0,0,1,1,0,0,0,2,3,5,0,0,0,4,5,9,0,0,0,2,6,8,0,0,0,2,3,5,1,1
"1160",1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,1,3,4,2,0
"1161",1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,2,3,0,0
"1162",1,1,4,0,0,0.5,1,1,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0.25,1,1,4,7,0,0,0,0,2,2,0,0,0,0,1,1,0,0
"1163",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1164",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1165",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"1166",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,1
"1167",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0.5,1,1,2,0
"1168",1,2,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0.5,2,2,0,0,0,0.25,1,1,2,2
"1169",1,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,2,2
"1170",1,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0.5,1,1,2,1
"1171",1,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,2
"1172",1,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0.5,1,1,0,2
"1173",1,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0
"1174",1,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,0,0,0,0,0,1,2
"1175",1,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,1,2,2,0,0,0,0,0,0,1,0
"1176",1,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0.5,1,1,0,0,0,0,0,0,2,2
"1177",1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,3,0,0,0,0.5,1,1,1,2
"1178",1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,2.5,5,5,0,0,0,1,2,2,2,0
"1179",1,2,0,0,0,0,0,0,0,0,0.5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1.5,2,3,0,0,0,0.5,1,1,2,0
"1180",1,2,0,0,0,0,0,0,0,0,0.5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,3,4,0,0,0,0,0,0,1,1
"1181",1,2,0,0,0,0,0,0,0,0,0.5,1,1,1,2,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0.5,1,2.5,4,5,0,0.5,1,1,1,2,2,0
"1182",1,2,0,0,0,0,0,0,0,0,0.5,1,1,1,2,0,0,0,0,0,0,0,0.5,1,1.5,2,3,0,0.5,1,1.5,2,3,0,0,0,0,0,0,0,0
"1183",1,2,0,0,0,0,0,0,0,0,0.5,1,1,1,2,0,0.5,1,1,1,2,0,0,0,1,2,2,0,0.5,1,2,3,4,1,1,1,1.5,2,4,0,2
"1184",1,2,0,0,0,0,0,0,0,0,0.75,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,1,3,0,0,0,0,0,0,0,0
"1185",1,2,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3.5,4,8,0,0,0,0.5,1,1,2,2
"1186",1,2,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1.5,2,3,4,7,0,0,0,0,0,0,0,1
"1187",1,2,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,1,2,2,2,4,2,3.5,5,6,7,14,0,0,0,0,0,0,1,2
"1188",1,2,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,3,3,3,4.5,6,12,4,5.5,7,11.5,16,27,0,0,0,1,2,2,0,0
"1189",1,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,2,1
"1190",1,2,0,0,0,0,0.25,1,1,0,0,0.5,1,1,2,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0.5,1.75,4,5,0,0,0,0,0,0,0,2
"1191",1,2,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1192",1,2,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1193",1,2,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0.5,1,1,2,2
"1194",1,2,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1195",1,2,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0.5,1,1,0,0,0,0.5,1,1,2,2
"1196",1,2,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0.5,1,1,1,2
"1197",1,2,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,3,6,6,0,1,2,3.5,5,7,0,0,0,1.5,3,3,1,1
"1198",1,2,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,2.5,5,5,0,0,0,1.5,3,3,0,0,0,1,2,2,2,0
"1199",1,2,0,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,0,0,0,0,0,0,2
"1200",1,2,0,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,0,0,1,2,2,2,1
"1201",1,2,0,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0.5,1,1,0,0,0,0,0,0,2,2
"1202",1,2,0,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0.5,1,1.5,2,3,0,0,0,0.5,1,1,0,0,0,0,0,0,0,2
"1203",1,2,0,0,0,0,0.5,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0
"1204",1,2,0,0,0,0,0.5,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1.5,3,3,0,0,0,2.5,5,5,0,0,0,0.5,1,1,1,1
"1205",1,2,0,0,0,0,0.5,1,1,0,0,0,1.5,3,3,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,3,6,6,0,0,0,0,0,0,0,2
"1206",1,2,0,0,0,0,0.5,1,1,0,0.5,1,1,1,2,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0.5,1,2,3,4,0,0,0,0,0,0,1,0
"1207",1,2,0,0,0,0,0.5,1,1,0,0.5,1,1,1,2,0,0,0,0,0,0,0,0.5,1,1,1,2,0,0.5,1,1.5,2,3,0,0,0,0,0,0,1,2
"1208",1,2,0,0,0,0,0.5,1,1,0,0.5,1,1,1,2,0,0,0,0,0,0,0,0.5,1,1,1,2,0,0.5,1,1.5,2,3,0,0,0,0.5,1,1,2,0
"1209",1,2,0,0,0,0,0.5,1,1,0,0.5,1,1,1,2,0,0,0,0,0,0,0,0.5,1,1,1,2,0,0.5,1,2.5,4,5,0,0,0,0,0,0,1,2
"1210",1,2,0,0,0,0,0.5,1,1,0,0.5,1,1,1,2,0,0,0,1,2,2,0,0,0,1.5,3,3,0,0.5,1,1,1,2,0,0,0,2.5,5,5,0,0
"1211",1,2,0,0,0,0,0.5,1,1,0,0.5,1,1.5,2,3,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0.5,1,1.5,2,3,0,0,0,0,0,0,0,2
"1212",1,2,0,0,0,0,0.5,1,1,0,0.5,1,1.5,2,3,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0.5,1,1.5,2,3,0,0,0,0,0,0,1,0
"1213",1,2,0,0,0,0,0.5,1,1,0,0.5,1,1.5,2,3,0,0,0,0,0,0,0,0,0,0.5,1,1,0,1,2,5,8,10,0,0,0,0,0,0,1,2
"1214",1,2,0,0,0,0,0.5,1,1,0,0.5,1,1.5,2,3,0,0,0,0.5,1,1,0,0,0,1,2,2,0,0.5,1,1.5,2,3,0,0,0,0.5,1,1,1,0
"1215",1,2,0,0,0,0,0.75,1,3,0,0,0,0.75,2,4,0,0,0,0.75,1,3,0,0,0,1,11,17,0,0,0,0.75,2,4,0,0,0,1,3,8,0,1
"1216",1,2,0,0,0,0,0.75,3,3,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,5.25,21,21,0,0,0,0.75,3,3,0,0,0,0,0,0,0,2
"1217",1,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1
"1218",1,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,9,0,0,0,0.5,1,1,0,0,0,0.5,1,1,2,2
"1219",1,2,0,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,1.5,3,3,0,0,0,0,0,0,0,2
"1220",1,2,0,0,0,0,1,4,4,0,0,0,0.75,3,3,0,0,0,0.25,1,1,0,0,0,1.75,7,7,0,0,0,1.25,5,5,0,0,0,0.75,3,3,1,2
"1221",1,2,0,0,0,0,1.5,3,3,0,0.5,1,1,1,2,0,0,0,0,0,0,0,0,0,2.5,5,5,0,0.5,1,1.5,2,3,0,0,0,1,2,2,1,1
"1222",1,2,0,0,0,0,2,3,5,0,0,0,1,3,4,0,0,0,0,1,1,0,0,0,4,4,8,0,0,0,2,5,7,0,0,0,1,1,2,0,2
"1223",1,2,0,0,0,0,2,8,8,0,0.75,1,1,1,3,0,0,0,0,0,0,0,0,0.5,15.5,59,60,0,0.75,1.5,7,22,25,0,0,0,0.75,3,3,0,1
"1224",1,2,0,0,0,0.5,1,1,2,0,0,0.5,1,1,2,0,0,0,0,0,0,0,0,1.5,3.5,5,8,0,0,1,2.25,3,5,0,0,0,0.25,1,1,0,2
"1225",1,2,0,0,0,0.5,1.25,2,3,0,0,0.5,1.5,3,4,0,0,0,1,4,4,0,0,0.5,2.25,6,7,0,0,0.5,3,9,10,0,0,0.5,2.75,8,9,2,0
"1226",1,2,0,0,0,1,3,5,12,0,0,1,2.5,4,10,0,0,0,2,5,9,0,2,4,5.5,41,60,0,0.5,3,4.5,22,35,0,0,2,4,21,31,0,2
"1227",1,2,0,0,0,1.5,3.5,5,8,0,1.5,2,3.5,8,12,0,0,0,0.25,1,1,0,0,3,6.25,7,13,0,1.5,3,6,12,18,0,0,0.5,1.25,2,3,2,2
"1228",1,2,0,0,0.25,1,2.5,6,11,0,0,0,3.75,6,11,0,0,0,0.75,1,2,0,0.25,1,4,13,20,0,0,0,3.75,14,19,0,0,0,0.75,4,5,0,0
"1229",1,2,0,0,0.5,1,1,1,2,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0.5,1,1.5,2,3,0,0,0,0.5,1,1,0,0,0,0,0,0,2,2
"1230",1,2,0,0,0.5,1,1,1,2,1,1.5,2,2,2,5,0,0,0,0,0,0,0,1,2,3.5,5,7,1,1.5,2,3.5,5,8,0,0,0,0.5,1,1,0,0
"1231",1,2,0,0,0.5,1,1.5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1232",1,2,0,0,0.75,1,1,1,3,0,0,0.5,1,1,2,0,0,0,0.25,1,1,0,0.75,1,1.5,3,5,0,0,0.5,1.25,2,3,0,0,0,0.25,1,1,0,0
"1233",1,2,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234",1,2,0,1,1,1,2.5,4,6,0,1,2,2,2,4,0,0,0,0.5,1,1,1,1,1,6,11,13,0,2.5,5,7,9,14,0,0,0,1.5,3,3,2,1
"1235",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1236",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"1237",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"1238",1,2,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0
"1239",1,2,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0,0,0,0,0,2
"1240",1,2,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0.5,2,2,0,0,0,0.25,1,1,0,0,0,0,0,0,1,1
"1241",1,2,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0.25,1,1,1,1
"1242",1,2,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0.25,1,1,2,1
"1243",1,2,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,1,2,2,4,0,0,1,2,2,4,2,1
"1244",1,2,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0.5,1,1,2,0,0,0,0.75,3,3,0,0,0,1.25,5,5,0,0,0.5,1.5,3,4,2,1
"1245",1,2,1,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0,0.25,1,1,2,0
"1246",1,2,1,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,3,4,0,0,0,0,0,0,1,2
"1247",1,2,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,1,4,5,0,0,0,0,1,1,2,0
"1248",1,2,1,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0.5,1.75,2,5,0,0,0,0,2,2,0,0,0,0.75,1,2,0,2
"1249",1,2,1,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"1250",1,2,1,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0.75,1,2,5,7,0,0,0.5,1.25,2,3,0,0,0,1,4,4,1,2
"1251",1,2,1,0,0,0,0.25,1,1,0,0,0,0.75,3,3,0,0,0,0.25,1,1,0,0,0.5,1.25,2,3,0,0,0,1.25,5,5,0,0,0.5,1,1,2,2,2
"1252",1,2,1,0,0,0,0.25,1,1,0,0,0.5,1,1,2,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0.5,1.25,2,3,0,0,0,0,0,0,1,1
"1253",1,2,1,0,0,0,0.25,1,1,0,0,0.5,1,1,2,0,0,0,0,0,0,0,0,1,2,2,4,0,0,3,6.25,7,13,0,0,0.5,1.25,2,3,1,0
"1254",1,2,1,0,0,0,0.25,1,1,0,0,0.5,1,1,2,0,0,0,0.25,1,1,0,0,0,0.25,1,1,0,0,0.5,1.75,4,5,0,0,0.5,1,1,2,1,2
"1255",1,2,1,0,0,1,2,9,14,0,0,1,3.5,12,20,0,0,0,1.5,6,9,0,0.5,2,4,45,56,0,0,3,8.5,60,80,0,0,1,4.5,33,43,1,2
"1256",1,2,1,0,0.75,1,1,1,3,0,0,0.5,1.25,2,3,0,0,0,0.25,1,1,0,0.75,1,1,1,3,0,0,1,2.25,3,5,0,0,0.5,1,1,2,1,2
"1257",1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"1258",1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0
"1259",1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
"1260",1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0
"1261",1,2,2,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,1,1,2,0
"1262",1,2,2,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0.75,1,2,0,0,0,0.75,3,4,0,0,0.5,4.75,9,16,0,0,0,0.75,2,3,1,1
"1263",1,2,2,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,1,2
"1264",1,2,2,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,1,1,0,0,1,1,2,4,0,0,0,1,1,2,0,0,0,0,1,1,0,0
"1265",1,2,2,0,0,0,0.75,2,3,0,0.25,1,2.5,5,10,0,0,0.5,1,2,4,0,0,0.5,2.5,3,7,0,0.25,1,5.5,17,26,0,0,0.5,1,3,5,1,0
"1266",1,2,2,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,1,2,3,0,0,0,1,1,2,0,0,0,0,3,3,0,0
"1267",1,2,2,0,0,0,2,3,7,0,0,0,0.5,1,2,0,0,0,0,1,1,0,0,0,3.5,4,11,0,0,0,0.5,2,3,0,0,0,0,1,1,0,0
"1268",1,2,2,0,0,0.5,1,1,3,0,0.25,1,1,5,8,0,0,0.5,1,1,3,0,0,0.5,2.5,9,13,0,1.5,3,3,16,26,0,0.25,1,2.5,7,12,2,0
"1269",1,2,2,0,0,0.5,1,2,4,0,0,0.5,1.75,2,5,0,0,0,0,4,4,0,1,1.5,2.75,4,11,0,0,1,2,3,7,0,0,0,1.5,7,9,0,2
"1270",1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1
"1271",1,2,3,0,0,0,0,0,0,0,0,0.5,1,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.5,1.75,2,5,0,0,0,0.75,1,2,2,1
"1272",1,2,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.75,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,2
"1273",1,2,3,0,0,0,0.75,2,3,0,0,0,0.75,2,3,0,0,0,0.75,1,2,0,0,0,0.75,4,5,0,0,0,0.75,3,4,0,0,1,2,4,8,2,1
"1274",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"1275",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1276",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,1,1
"1277",1,3,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0
"1278",1,3,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,1,1
"1279",1,3,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0.25,1,1,2,1
"1280",1,3,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3,3,0,0,0,0,0,0,1,0
"1281",1,3,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,2.5,10,10,0,0,0,0.25,1,1,1,1
"1282",1,3,0,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0,0,0,0,1,1
"1283",1,3,0,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.25,2,3,0,0,0,0.25,1,1,2,2
"1284",1,3,0,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,3,4,0,0,0,0,0,0,1,0
"1285",1,3,0,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,4,6,0,0,0,0,0,0,1,1
"1286",1,3,0,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,1,2.25,3,5,0,0,0.5,1,1,2,0,2
"1287",1,3,0,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0,0,0,0,0,0,0.5,1.5,3,4,0,0,0.5,1.75,4,5,0,0,0,0,0,0,0,0
"1288",1,3,0,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,0.5,1,1,2,2,2
"1289",1,3,0,0,0,0,0,0,0,0,0.75,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2,3.5,5,9,0,0,0,0,0,0,1,1
"1290",1,3,0,0,0,0,0,0,0,0,0.75,1,1,1,3,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0.75,1,1.25,2,4,0,0,0,0,0,0,0,2
"1291",1,3,0,0,0,0,0,0,0,0,0.75,1,1.25,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.5,2.75,5,8,0,0,0,0,0,0,1,0
"1292",1,3,0,0,0,0,0,0,0,0,0.75,1,1.25,2,4,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0.75,1,1.5,3,5,0,0,0,0,0,0,0,2
"1293",1,3,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,1,1,0,2
"1294",1,3,0,0,0,0,0,2,2,0,1,1,1,3,6,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,2,13,17,0,0,0,0,0,0,0,0
"1295",1,3,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"1296",1,3,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
